High_chair,Workspace,Lock_on_door,Pool,Beach,pdpUrlType,Snowflake,View_ocean,No_detector_co2,Jacuzzi,roomTypeCategory,weeklyPriceFactor,Tv,Surveillance,Bath,maxGuestCapacity,Wash,name,Sauna,Longitude,Smoking_allowed,canInstantBook,listingObjType,contextualPicturesCount,No_detector_smoke,Luggage_drop,avgRatingLocalized,Pets,Cooking_basics,Ev_charger,Latitude,No_lock_on_door,Hair_dryer,price,reviewCount,Elevator,Refrigetor,Wifi,isSuperHost,Toys,Microwave,city,structuredStayDisplayPrice,Patio_Balcony,Dryer,View_city,isVerified,Fire_place,Flower,Car_rental
0,0,0,0,1,0,0,0,0,0,Villa,0,0,0,0,12,1,Villa 4 bedroom river view with private pool,0,107.43644995,0,True,0,12,0,0,0.0,0,0,0,10.47639615,0,0,$650,0,0,1,1,1,0,0,Vungtau,$650,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,Apartment,0,0,0,0,6,0,Leos House - A centre appartment,0,107.08360646,0,False,0,18,0,0,0.0,0,0,0,10.33788981,0,0,$18,0,0,0,0,1,0,0,Vungtau,$18,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,Apartment,0,0,0,0,1,1,Feel Free as your home,0,107.07970486,0,False,0,7,0,0,0.0,0,0,0,10.36012138,0,0,$100,0,0,0,1,1,0,0,Vungtau,$100,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,Villa,0,0,0,0,4,1,SEASIDE WINNER VILLA,0,107.1282514,0,True,0,6,0,0,0.0,0,0,0,10.3752473,0,0,$300,0,0,0,1,1,0,0,Vungtau,$300,0,1,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,Apartment,0,0,0,0,8,1,Make you feel like home,0,107.08583249999992,0,True,0,17,0,0,0.0,0,1,0,10.3343764,0,1,$65,0,1,1,1,1,0,1,Vungtau,$65,0,0,1,0,1,0,0
0,0,0,0,1,0,0,0,0,0,Villa,0,0,0,0,30,1,"T-Maison Villa, Mediterranean style, Near Beach",0,107.11437324,0,True,0,42,0,0,0.0,0,1,0,10.38117504,0,1,$228,0,0,1,1,1,0,1,Vungtau,$228,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,Villa,0,1,0,0,16,1,12 cute clean and nice Villa in Vung Tau,0,107.0660024661621,0,False,0,49,0,0,0.0,0,0,0,10.352061326298308,0,1,$710,0,0,1,1,1,0,0,Vungtau,$710,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,Apartment,0,1,0,0,10,1,Pooh Homestay 5 - 2 Bedrooms Apt near Back Beach,0,107.09328328,0,False,0,16,0,0,0.0,0,1,0,10.34629056,0,1,$49,0,0,1,1,1,0,1,Vungtau,$49,0,1,1,0,0,0,1
0,0,0,0,1,0,0,0,0,0,Apartment,0,0,0,0,4,1,2br VACATIONapartment,0,107.06326563,0,False,0,6,0,0,0.0,0,1,0,10.36506832,0,1,$90,0,0,0,1,1,0,1,Vungtau,$90,0,0,1,0,1,0,0
0,0,0,0,1,0,0,0,0,0,Apartment,0,0,0,0,4,1,Near bus station and Vung Tau market,0,107.08832129999996,0,False,0,15,0,0,0.0,0,0,0,10.3514706,0,1,$30,0,1,1,1,1,0,0,Vungtau,$30,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,Apartment,0,0,0,0,12,1,Modern 135m2 Apartment in Vung Tau,0,107.08947209999997,0,False,0,15,0,0,0.0,0,0,0,10.3521651,0,0,$150,0,1,0,1,1,0,0,Vungtau,$150,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,1,0,Apartment,0,0,0,0,10,1,Two Bedroom Melody Apartment with seaview A17-8,0,107.08493637,1,True,0,25,1,0,0.0,0,1,0,10.33481834,0,1,$50,0,0,1,1,1,0,1,Vungtau,$50,0,1,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,Apartment,0,0,0,0,20,0,Penthouse 300m2 Sea-View w Beach near by,0,107.11514701,0,True,0,27,0,0,0.0,0,0,0,10.39264242,0,0,$256,0,0,0,1,1,0,0,Vungtau,$256,0,0,1,0,0,0,0
